	NKX2-1	JAK2	SRC	GAB2	PTPN11	ESR1	CCND1	VAV1	RPTOR	EIF4E	ABL1	AURKA	PDCD1	STAT5A	NRAS	RHEB	ERBB3	PAX8	LCK	MAP2K1	STAT3	SQSTM1	MET	EGFR	RAF1	SOX2	PIK3CB	ETS1	CTLA4	CD276	TP63	FRS2	XIAP	NOTCH1	ARAF	WWTR1	YAP1	PAK1	GSK3B	BRD4	CCND3	MDM2	PLCG2	MYC	EZH2	MAP2K2	AKT2	SYK	RICTOR	GLI1	DNMT1	PIK3CA	XBP1	TRIP13	JUN	PDGFRB	KIT	BCL2	INSR	IGF1R	BRAF	AURKB	LRP6	PGR	NFE2L2	LYN	KDR	RET	GATA3	AR	CDH2	MECOM	SGK1	IRS2	AXL	MAPK1	CREB1	IRS1	NRG1	CCNE1	ERBB2	MITF	PLCG1	CTNNB1	CD274	MTOR
TCGA-73-4670-01A	-0.50064	0.5003	2.13033	-0.50651	0.510216288378095	-1.33664	0.51572	-1.37964991415653	-0.59334	0.119755487698765	0.43702404646522	-0.233052366732207	1.177	-0.67213	0.041738	1.23206706065712	0.88635	-0.061185291013143	-0.3294	1.6514	0.3973001375499531	-0.91592	0.60673	4.660360000000001	0.33549	0.0440909580803823	0.12820154732824	-0.36335	0.22998	0.41676662837486	-1.1266	0.418137849176839	0.296739702304505	-0.0069036995054173	0.3028922	0.331	0.00902	-1.67380721286076	-0.055660224524807	-1.0265	0.293010684824946	-0.0331724488845246	5.0366511312111	-0.068361	-0.15479	-0.0051516915367935	-0.0630135711061299	-1.8062	0.190361	1.77914476570316	-1.4813086952099	-0.93534	-0.15381	-0.117034074295442	-0.0096816	-0.3566210318324	0.48634	-1.3837	0.0614700008276601	0.0272506334229818	-1.45918	-0.58688332325318	0.0956694722991752	-0.40212	-0.28177	0.537768544069447	0.24317	0.76889	-0.66692	-0.23866	0.43724	-0.242793005567774	0.211425799829066	1.12164284174788	-0.25006	-0.54404	-0.3350370156075627	0.20794	0.05987	-0.80977	3.94946	-0.471096024332887	-0.59877054138711	-0.279959557010111	-0.096825	0.45598
TCGA-73-4675-01A	5.7395	-0.24889	2.0899799999999997	-0.040997	0.1306015013007898	-1.87694	0.4978	-0.41737351645534	0.49022	0.050030820330588	1.59808005480405	-0.991868670223865	-0.18571	-0.29392	-0.2003	0.329075501485021	1.43306	-0.0376940970794421	0.388	0.43958	1.940505736071655	0.92166	0.94317	2.14445	0.3073083	0.0097918719246474	1.04225659416738	-1.0776	-0.0015338	0.0121219090995802	0.33956	0.104413367092119	0.32390485952498	-0.0664597603295783	0.447029	0.061234	1.001687	0.795409489901655	-1.197701485147556	0.071486	0.440999295392997	0.370052373123617	0.447976757845482	0.037884	-0.19246	0.206647091459572	-0.09942117603743	-0.25814	1.07572	0.158850360241424	-0.098518430562439	-0.53658	-0.26163	-0.500223768406032	-0.18613	-0.330251199163291	0.16219	-0.70202	0.0779237198310287	-0.630836536254414	0.85172	-0.605011458670229	0.101038463342322	-0.4688	-0.1421	1.6949724380542	0.13037	-0.16167	-0.22577	-0.038888	-0.36375	2.76261578580758	0.106961198161536	-0.0334158323219868	-0.03562	0.42909	-0.733359795917891	0.22975	-0.12742	-0.34546	3.4526	0.109803535502716	-0.392064342726892	0.293029253384129	-0.25172	0.4799489999999999
TCGA-73-4676-01A	4.8537	-0.20728	1.9982100000000005	-0.11471	0.991930248216479	-1.48175	0.08858	0.659282026335591	0.031615	-0.339202912621442	0.2099333470775979	-0.419204633425609	0.16694	-0.28062	-0.036617	0.393448718379048	1.20973	-0.233305626506229	0.40121	-0.15367	0.946509209525834	0.096015	0.21615	4.80926	0.0656459	-0.150148524638649	0.025096356974348	-1.1426	-0.89594	0.143999738288908	-0.32447	0.197659525032982	0.117029143523176	0.041390838906507	0.336961	-0.021745	0.50013	-0.130248597322939	-0.494117384485406	-0.57872	0.10207738740598	-0.0755511131197523	0.616927729064768	-0.31338	-0.085889	0.0901814945740382	0.0861656308852449	-0.49664	0.55933	0.0889892220236015	0.131473212074085	-0.37278	-0.5067	0.217815666709292	0.37717	0.213562794186003	0.80379	-0.20071	-0.454345156073472	-0.912496022654973	0.1424	-0.455006483526447	0.0854153800858916	-0.3729	-0.015806	1.39585041657107	0.28951	0.48643	0.039193	0.18408	-0.17276	0.211679235942867	0.510487215444596	-0.330250998496795	0.12312	-0.14291	-0.1506919302775658	0.068633	-0.042177	-0.29797	2.49814	0.0604259885553799	-0.491269369717138	0.1850966565797379	0.14139	-0.126494
TCGA-73-7498-01A	6.6477	-0.038897	1.29559	-0.21732	0.1710512379513399	-1.93326	-0.0020842	0.395089849879886	-0.21096	0.3742433966998129	0.0966376175176417	-0.918963694204578	-0.39132	-1.0738	-0.19371	-0.344956795321634	0.7074710000000001	0.0820860462685698	0.28249	0.52096	0.493997268124403	-0.53294	0.0135499999999999	2.134293	0.110599	0.118454693115836	-0.0127491622030398	-0.74069	-0.33571	-0.348038024436807	0.16989	0.0543129487581349	0.379014116040725	-0.3004752921917359	0.088859	0.19301	1.84238	0.465345546990665	0.0417573041242833	-0.35581	0.353733219078908	0.584663110893114	0.635944808861669	-0.30978	-0.29313	-0.0544440307794505	-0.629973044286364	-0.029495	1.33118	0.33089395682077	-0.339646691762382	-0.50579	-0.53244	-0.922429298734107	0.167	0.493465417293285	2.1073	-0.15129	0.616751539377293	-0.186075612775519	-0.08395	-0.840810892941918	0.440023214643518	-0.39544	-0.08918	0.789078745319727	0.25396	0.062834	-0.087425	-0.53967	-0.41311	1.8462731852869	0.195772476704308	0.441539871218737	-0.33807	-0.12821	0.2602714831289839	-0.46512	-0.23901	-1.052	2.6691000000000003	0.0820412732638982	0.0342357434460659	0.567284028941426	-0.21637	0.495206
TCGA-73-7499-01A	3.2891	0.10748	-0.4940214	0.62787	0.2370799510332605	-1.59557	0.071611	1.69165451513237	-0.19971	-0.106251526314419	0.421981733208062	-0.754736139216112	0.24546	-0.41008	0.06836	-0.731378483757324	0.61405	0.0618620347362062	0.83953	0.5565	-0.122585034799482	0.29371	-0.066641	2.27368	0.69055	0.476337038449994	-0.0494919703121816	-0.21594	0.058524	-0.537377514396073	-1.0957	-0.0873467937190161	-0.0020261788405979	0.270749741735362	-0.102109	0.49841	0.8422	-0.135914963906045	-0.922745382554635	-0.44648	-0.162269443222765	0.140710770983082	0.609945573714099	-0.093515	0.052066	0.143205095476843	1.678513366270314	0.38996	1.1873900000000002	-0.116482927901572	0.0194975972865818	-0.46406	-0.23265	-0.478592855264552	0.18964	0.361333933497367	0.79973	0.38304	-0.19451001531144	-0.81266285182606	-0.07346	-0.3204906422933	0.152317356601641	-0.38978	0.014918	0.904538424846138	-0.46234	-0.17172	0.0081989	-0.39539	0.85921	0.0658601711783263	0.413197887746338	-0.124882629577372	-0.12309	-0.050308	0.849441218704144	0.11647	-0.14509	-0.54081	0.32011	0.378078056758703	-0.0325732286042927	-0.686830830395107	0.35089	-0.0796
TCGA-73-A9RS-01A	0.0	0.27238	-1.297349	0.25163	-0.021210929730916	-1.457592	0.14357	-0.363087799901182	0.087595	0.679477288570964	-0.233473344710669	0.109648448548943	0.0	-0.13239	-0.031739	-0.330935471765221	0.185442	-0.177180497995519	0.13081	0.97821	-0.459386243106088	-0.07772	0.0298599999999999	1.84007	0.392224	1.08697842874959	0.0419837926295829	-0.65172	0.0	-0.613963892854015	0.0	-0.143938081205952	-0.311267124269878	0.3233819820606555	-0.186613	0.45425	0.96488	0.336502940219899	-2.597628130367472	0.00044205	-0.222961561974249	0.0901188035922246	0.526060962020835	-0.28583	0.0	0.181547242515379	1.2535643008788189	-0.128	0.11289805	-0.0008677812468515	0.204438709272941	-0.19222	-0.22377	-0.5989217871525	-0.14589	-0.252949281452371	0.84818	-0.71987	1.12216895785278	0.455519066869771	-0.78033	-0.397766692411715	0.0200583371683916	-0.40217	0.0	0.545490096342638	-0.4919	0.0	-0.33421	-0.056789	0.81082	0.242086237343963	0.22097144001684	2.32913702471861	0.0	-0.4284	-1.342201869081475	0.20984	-0.18026	-0.20447	2.86811	0.428660106979941	0.445134084907829	0.1502954683273609	0.79672	-0.66997
TCGA-75-5122-01A	4.3556	0.76379	1.7065009999999998	0.27852	-0.163838674659538	-1.89699	0.11595	1.9788708991609	-0.14312	-0.0357429296163369	-0.1946559874729926	-0.406672543535453	-0.28405	0.981	0.062168	0.157493428803458	0.81838	-0.416596344831293	0.98963	0.82734	0.5467226506487897	0.94513	0.031628	2.27233	0.284485	0.198433999790681	-0.027316206724059	-0.64349	-0.44313	0.0024801329701362	-0.13636	-0.245481829132708	0.227206009784108	0.100116500230513	0.07325	0.02608	-0.4496199999999999	0.327989673998998	-0.511780108821715	-0.33492	0.430657426182254	0.0080681781942476	0.693804340000569	-0.17319	0.20094	0.0819823363947576	-0.508859870983326	0.85402	0.00168	-0.011952961042375	0.668784262382427	-0.17928	-0.33846	0.342592117042962	0.075094	-1.20716114851848	-0.01695	-0.28676	-0.503235345175044	-1.51988528055037	-0.277452	-0.46091289418846	0.148531709258152	-0.35803	-0.1609	1.19157783394142	0.83719	0.20979	-0.21745	-0.57656	0.0093814	-0.290559432981676	0.0724636347819509	-0.412418431152263	1.0606	0.14542	-0.416222159306861	0.027501	0.17835	-0.39527	-0.0488899999999999	0.245807489608056	0.180487789189976	-0.435509995876071	0.77609	0.4232599999999999
TCGA-75-5125-01A	5.2579	0.40774	2.9261600000000003	0.43759	0.153956174067242	0.8912059999999999	0.0096011	1.19165723377275	0.20728	0.229249497572015	-0.218051476556206	0.0415249454969819	-0.31825	0.40444	-0.20309	0.433558824257142	0.182642	0.432586938779986	0.73839	0.60405	-0.343533140403322	0.35259	0.4820899999999999	2.600638	0.515334	-0.198202723854594	0.0299510391433495	-1.1137	-0.21376	0.106344682029637	-0.70821	-0.0994555527992526	0.0354265524069126	-0.266970376561957	0.2542069999999999	-0.12677	0.82762	0.279527093395876	-0.482717273003556	-0.39202	0.332589734911032	-0.0303811223125213	0.0540086036959909	-0.33784	-0.24083	0.0087012369531932	0.0091347065777116	0.74196	-0.2971	-0.03073451701415	0.177154700991459	-0.35505	-0.47518	0.783609731892788	0.19168	-0.0359256597709854	0.19432	-0.56012	0.103846326094916	-1.26738435397277	0.90133	-0.577784209797919	-0.062045400080841	-0.41134	-0.19081	1.73617919441915	0.6512	-0.14815	-0.39844	-0.65393	-0.31356	0.461018613031021	0.649193630959008	-0.37133337274652	0.60856	0.17356	0.0144387969432679	-0.23916	-0.38369	-0.35906	2.26912	-0.0259692955521987	0.111322051858789	2.029243591341519	1.0673	0.00784
TCGA-75-6203-01A	4.5048	-0.47265	0.8650549999999999	0.17795	0.1332203174244799	-1.23259	0.25114	0.597595929231712	-0.35001	-0.0898996065133398	0.674032256577012	-0.881835319010325	-0.10755	0.16451	0.19031	0.252285231533614	0.323372	-0.0083077904891865	0.35057	0.58312	-0.152498458008267	-0.36084	5.27009	4.371919999999999	0.57417	0.622221966296887	0.0460206120530349	-0.90148	-0.52546	-0.587167425486886	0.91802	0.156370357365311	0.380412088616653	0.685851857073019	0.1515316	0.43006	2.10297	0.0023930874791955	-0.670114900682631	-1.0959	2.4352587952857	-0.0250364696858773	0.835362101992886	-0.1596	0.15283	0.267461605114237	1.172132974735802	0.013712	0.434511	-0.0626494284804081	-0.715842029772851	-0.74707	-0.20089	-0.504060416046486	0.075464	-0.790206826915999	0.61124	-0.23251	-0.538396192118594	-0.770944788904198	-0.67706	-0.422521750431342	0.457654299391963	-0.33151	-0.17482	0.949758175230396	0.31134	0.011887	-0.12572	0.30801	1.124	0.758712564101857	0.771308563859467	-0.244531654136116	0.89484	0.13289	0.1395073614284319	0.43001	-0.34945	-0.83258	1.29264	0.159700097844723	-0.80673257322357	-0.128710262958744	-0.15122	-0.203819
TCGA-75-6205-01A	3.5067	0.67954	-1.5162140000000002	1.2791	-0.820077125527872	-2.08015	0.37277	1.93452662750315	0.78346	0.141066429091951	-0.2073211980608619	-0.568188286911748	-0.030943	1.8275	-0.50555	-0.204966998175522	-0.92476	-0.465121722195589	1.3139	0.66139	0.526835769313478	1.2476	-0.372397	0.323053	0.85749	0.0727364097077097	0.0336787495108558	0.21539	0.031815	-0.291591303874481	1.4897	-0.223723745986061	0.0319189103630399	-0.401490268657072	0.2196989999999999	-0.039516	0.69766	0.243391256236055	-1.1772561711291358	0.21035	0.121614586712461	-0.133887560834474	0.0572275091851254	0.35954	-0.51727	-0.0088124322305694	0.1825169856605656	1.3322	0.20612	-0.127256800860983	0.433830790755347	-0.51215	0.15438	-0.0633470924293147	-0.60561	0.688069259373424	0.94142	0.16044	-0.19727237501292	-1.01567369637398	0.4793119999999999	-0.442094551062078	-0.0607346280443074	-0.40187	0.16984	0.860105306621354	1.3788	-0.80157	0.20713	-1.0021	-0.62458	0.352626820267867	0.0674063515730896	-0.631864738705983	1.6425	0.55602	-1.04302374177832	-0.024225	-0.53226	-0.58529	1.0012599999999998	0.163589611619397	0.229511129605808	0.058000116941058	0.60773	0.49255
TCGA-75-6206-01A	5.5282	0.09806	1.542979	0.57133	0.2516639219167129	-1.99453	0.16247	0.39020321803541	0.30378	-0.44315386723918	0.161985401953771	-0.947432732778697	0.17504	0.33552	0.051148	0.213295192801244	0.777561	-0.438503262012733	-0.00089137	0.35487	1.0756004431120831	-0.30987	0.098413	1.364598	0.2499759999999999	-0.360782132125933	0.0263970637036436	-0.47872	0.17757	-0.207469556353266	-0.6654	0.0608216052515725	-0.051244542246452	-0.0668584159551824	-0.1389699999999999	-0.091954	0.70184	-0.0451583955216752	0.0827110176421579	-0.52244	0.688852656632917	0.170822306169758	0.818100085996249	0.19209	0.35974	-0.0141114184840138	-0.173945543556154	-0.29954	1.05133	0.159757432657256	-0.493978440339237	-0.20456	0.05993	-0.675487643298376	0.20611	0.631228991293068	1.9286	-0.50084	0.403368462033356	0.0530800938353955	-0.0727449999999999	-0.876140318385813	0.0466335684273437	-0.22459	-0.1413	1.02269291128586	0.51577	0.32482	-0.031001	-0.21704	0.1376	2.14241650206174	0.533040678265803	0.668423359356324	0.32982	-0.06456	-0.3150301982408172	-0.11369	-0.12167	-1.1004	2.6599000000000004	0.204920477631943	0.169654284857396	0.457304373192923	-0.12513	0.7501599999999999
TCGA-75-6207-01A	5.6056	0.46174	0.7502599999999999	0.49888	-0.1617237401471599	-1.84385	-0.061793	0.349203367967965	0.20243	-0.318764253842947	-0.015220628662832	-0.433365455933404	0.098851	0.20858	-0.035531	0.0897973532280078	0.43721	0.236349624500665	0.38259	0.65953	0.4915239949760379	0.43085	0.88359	3.242601	-0.011617	-0.0279036102418308	-0.0763582571710435	-0.91741	-0.16196	0.0361344767381741	-0.74261	-0.120452249586491	0.677583584854407	-0.234230861234512	0.5097809999999999	-0.051723	0.15115	0.320714219016584	0.469384320269214	-0.25038	-0.0698945225990822	0.293082559563717	1.02744588753276	0.60337	0.04175	0.0434374422914097	-0.298020527455425	0.17491	0.14089	-0.147525590325283	0.481267088195389	0.26945	0.017919	2.37213821714537	0.24375	0.154911720120121	-0.30941	-0.8044	0.237729258081304	-0.76985363608315	0.6226659999999999	-0.630213089460054	0.193662190127916	-0.40038	-0.16061	2.09174603015249	0.057913	0.015797	0.00099032	-0.71045	-0.20042	0.825853563653653	0.357680075937034	0.922199895737516	-0.053633	0.052949	-0.4993086842040349	-0.16404	-0.12529	0.64698	2.4210000000000003	-0.0337797174778985	0.251616226533527	1.1541678096134629	0.54566	0.1020825
TCGA-75-6211-01A	4.8581	-0.28474	2.0186800000000003	0.43992	-0.452749469206596	-1.77036	0.34804	-0.0972823851001835	0.11642	0.0269014283639959	-0.043370318538183	0.0256508931732285	0.53039	-0.1343	-0.078715	-0.0603364207957022	0.51679	-0.393378010967018	0.61383	1.0307	-0.7329169688203361	-0.37588	0.225583	1.00608	0.4133219999999999	1.25602602423234	-0.0096721969268223	-0.62237	-0.92027	-0.0388516293373614	-1.2634	0.0629895371535605	-0.507502673388621	0.178302510729526	-0.4249	0.27963	0.175745	0.99361708461794	-0.773904551054268	-0.24576	0.50239676247415	-0.0397904687306259	0.251469053226583	-0.084174	-0.15995	0.111406423173112	1.451897480897984	-0.096406	0.0018819999999999	0.194108460889736	-0.153558654563193	-0.49009	-0.24076	0.172849902408675	-0.13058	0.006814248592084	1.358	0.42005	0.541546866974251	-0.743445426380035	-0.3670195	0.019124001052188	0.0221621216962788	-0.44526	0.098929	0.447113060699535	0.34894	-0.59183	-0.2593	0.076451	0.74772	0.0560715069097486	0.10662521933252	0.65026990073599	8.7385e-05	0.23403	0.063853116876799	0.29935	-0.33069	-0.38554	-0.19249	0.19546336882029	0.0081623689023704	-0.546750194169615	-0.32001	0.03215
TCGA-75-6212-01A	5.411	0.02644	-0.72444	0.44185	-0.174544745281689	-1.746891	-0.031223	0.683609099239001	-0.17193	0.1481445079989605	0.0620992432739097	-0.681363680096974	0.22677	0.29687	0.049501	0.82716155293896	0.054874	-0.123136166922951	0.31602	1.2946	-0.453993433665292	0.21464	4.922193	2.28418	0.366695	-0.103321194939827	0.35290591518327	-0.77129	0.2115	-0.18752296128708	1.493	-0.0692643074194326	0.555416225905187	-0.4521451021420484	0.74046	0.028981	0.89925	0.435180726018671	-0.8579802242947969	-0.38151	2.14988234988927	-0.155817028012643	0.751898441068204	-0.4325	0.033272	0.0852053090803303	-0.3796910270853179	0.55466	-0.33169	0.175617448833905	-0.31404555333859	-0.34532	-0.13874	-0.632294248968875	0.10849	-0.255723728195326	-0.05724	-0.45482	-0.781618036099126	-1.25544274725293	0.43905	-0.500214414481841	0.118161114292758	-0.25196	-0.27804	1.09265497351258	0.70659	-0.099728	-0.20784	0.29296	-0.14306	1.34347700562962	0.267387329797261	-0.247220238664235	0.065507	0.66871	-1.212382106546457	-0.3108	-0.1865	-0.57612	0.46146	0.0272132103642248	0.0352436678936284	0.344826420127639	-0.066009	-0.335461
TCGA-75-6214-01A	2.8595	-0.19999	1.4099724	-0.022515	0.161939284748628	-1.94662	0.27036	0.760255610145422	-0.23966	0.0703773651607829	0.2057109811546778	-0.266175635542735	-0.11247	-0.56573	-0.22757	-0.362885368396178	0.28674	0.56249523431827	-0.23435	0.78996	-0.142992496298252	1.0548	-0.0771039999999999	3.5628100000000003	0.3662999999999999	0.47870425268469	-0.0266964254869917	-0.96333	-0.27086	0.3015954775741	0.3254	-0.0993509002846421	-0.095948180753948	-0.3422127996064877	0.4228699999999999	0.20399	1.57111	0.0424544487132483	-1.1807652685258765	-0.5663	0.0677002554442285	-0.0710254956744136	0.401182368314955	-0.026312	0.088065	0.0302395144410307	-0.050845569891979	-0.23289	0.01671	0.0102724875728298	0.0905386631391465	-0.3641	-0.47538	-0.499762046736381	-0.22674	0.622116546724405	0.52577	-0.087711	-0.328124294161316	-0.114558083478776	-0.63781	-0.257809571916455	-0.0197997210724388	-0.40018	0.20306	0.691666865393905	0.038686	0.11332	0.12829	-0.5835	0.45305	0.370078672694165	0.272348589229074	0.764043018294635	0.39612	-0.19009	-0.4148211063338965	-0.062581	-0.17762	-0.36053	0.78622	-0.0310291883560282	0.300357384200383	-0.419380758746518	0.49481	-0.086049
TCGA-75-7027-01A	0.8439	-0.082017	0.6214489999999999	-0.024773	-0.350688344976933	-2.00216	0.35393	0.331338181551878	-0.035504	0.067231817981246	0.061207376046309	0.0742170546608023	0.81567	-0.06159	-0.1212	-0.673101930856579	0.90855	-0.474838771834315	0.0066215	0.88148	-0.859559046013753	-0.39696	0.077637	0.86958	0.1944489999999999	0.390995074975245	0.0360122212635962	-0.64321	-0.050262	0.271933907006823	-0.90849	-0.109767048580124	0.176849852432493	0.072803490572665	-0.400985	0.12386	-0.0766999999999999	0.568974528750492	-0.1000304764638626	-0.27136	0.508640052738196	-0.133044350538275	0.366081982217445	-0.020412	-0.05461	0.121415933630743	0.594692500525093	-0.038178	0.50598	0.339584785083553	-0.0894668425822367	-0.27835	0.23114	-0.314713640511472	-0.25903	0.184579782873091	0.28056	-0.82386	-0.378378553381497	-0.392125576029594	-0.25581	-0.550539679771286	0.0867015173482989	-0.37647	0.024463	0.696148037406148	0.16267	-0.46023	-0.22324	-0.45018	0.4938	-0.0972507063951069	0.24586646726342	1.10515207002305	0.42078	-0.25156	-0.6362634670049715	0.23136	-0.29756	-0.53295	0.7019899999999999	-0.018298177304411	-0.240429363318496	0.130253372074199	-0.15822	-0.23046
TCGA-75-7030-01A	3.3301	0.11901	2.09473	0.18232	0.197076978266383	-1.93816	0.087229	1.06543738550349	0.082991	-0.367902685930109	0.2031450357016579	-1.02323874413263	-0.17204	0.81264	-0.15553	-0.581616122116057	0.516073	-0.0760850796642522	0.42496	0.604	0.9555524502323988	-0.86938	1.3883200000000002	1.85594	0.260605	0.407552988807579	0.0379862355302498	-0.86751	-0.74528	-1.06977585556543	0.096739	-0.0554052597977867	0.317040852485822	-0.302350852945029	-0.1628349999999999	-0.13609	0.7195199999999999	0.401016147829342	0.0285196684227434	-0.48619	0.156734051933947	0.119153818358055	0.51927001792067	0.16318	-0.15822	0.272079462473387	0.282153093856539	-0.20348	0.79903	0.105784191438027	-0.39228934580685	-0.19165	0.066941	-0.765667085416521	0.09879	1.04329276566405	1.0007	0.28634	0.340357970914288	-0.202840278336341	-0.213275	-0.759331090584334	0.265207681997596	-0.33123	-0.38534	0.843466884503146	1.415	-0.0039117	-0.063245	-0.3092	-0.15445	1.35899815559303	0.487221001292171	0.143765956588003	0.16092	0.10655	-0.2341473336300091	0.13589	-0.21677	-0.90496	2.3907	-0.0272963495283247	-0.175428473201279	1.152223307309553	-0.29203	0.46728
TCGA-75-7031-01A	4.7369	0.089628	1.69658	0.29918	-0.337383018822364	-2.22917	-0.02917	1.05451181870506	-0.085257	-0.0989197882292469	0.263285351431347	-0.50369042383651	0.30739	0.082452	-0.22201	-0.329665397960443	0.364978	0.40605351587337	0.49901	0.13028	1.86529340505077	0.79311	-0.0143699999999999	-0.0675339999999999	0.106501	1.31531872733207	-0.159942287140731	-0.74055	0.17912	-0.784067780735605	0.12982	-0.134718905251999	0.283338411817304	-0.3165700443740884	-0.201391	-0.057545	0.8160000000000001	0.973838611342967	0.1841204449012808	-0.26581	-0.119302938127268	0.188618731607564	0.939651042634716	0.35662	-0.18906	0.0806168100521217	-0.467405983035737	0.78303	0.348129	0.10448214321021	0.415199955362588	-0.30099	-0.42523	0.218051135328862	0.060793	-0.382169480015553	2.0682	-0.38018	-0.234080154997393	-0.405802442939242	-0.1722771	-0.403764324308112	0.29999386854642	-0.41969	-0.061667	1.47729371743208	1.4146	-0.18943	-0.025254	0.3775	-0.25407	1.90817484817717	0.250894943255307	1.259234761766	-0.10521	0.25481	-0.599439164924786	-0.22493	-0.34431	-0.9414	1.17723	-0.15077601083359	-0.47864278814217	-0.67796490498854	0.18298	0.218653
TCGA-78-7143-01A	5.7267	-0.1901	1.025195	-0.030593	-0.064843243504953	-1.99738	-0.24269	0.6473171932965	-0.24624	0.4000747902301958	-0.161035097288808	-0.267106198836557	0.039064	-0.8492	-0.37656	0.165622705194049	0.527415	-0.284250906964907	0.28616	0.31785	0.38011980682305	1.0429	0.45223	2.40827	0.24225	0.46206940916355	0.0115737672901661	-0.85886	0.18381	-0.604301772057897	0.2615	-0.0228246528512122	0.420561240457152	-0.817186758579606	0.74324	-0.046218	1.42712	0.534141037097215	-0.577962116285714	-0.35389	0.0972805357722328	0.242039407931445	0.356804385962321	-0.34035	-0.035817	-0.112039401282633	-0.511773988907115	0.58072	0.0308299999999999	0.262942929952443	0.593578374014731	-0.43868	-0.36853	-0.326720490503107	0.044811	-0.284568393859245	0.72642	-0.087828	0.290370987124961	-0.539924239030205	0.8207800000000001	-0.387284275398284	0.113260139187273	-0.42174	-0.18682	0.495499085569385	0.96889	0.024777	0.05488	-0.71526	-0.40471	1.19234081643509	-0.0086160373978936	0.330736208494153	-0.03408	-0.030461	0.118243244925003	-0.68854	-0.22628	0.42637	1.3366	-0.184426641622791	-0.0348950281304722	0.406844681169415	0.031943	0.12491
TCGA-78-7145-01A	5.7065	-0.48235	0.6311519999999999	-0.16704	-0.2521151752738689	-1.04821	-0.0035178	0.777239371918405	0.14535	0.3729143263418383	0.0744987464444749	-0.327968967369162	-0.43547	-0.21976	-0.21728	-0.575895017459376	0.651957	-0.383912344286493	0.23654	0.76086	0.120740170691322	0.30668	0.140809	1.91542	0.5572699999999999	0.0475688667658646	-0.0037885039064215	-1.0606	-0.71057	-0.421586848267018	-0.91328	-0.190629576877103	0.622639336599044	-0.0971932295772615	0.21075	0.11206	0.60472	-0.0812608519684618	-0.0017110706013999	-0.39679	1.40862051897837	0.283418037363934	0.377888321242905	0.17752	-0.21525	0.0245954889703158	-0.1863000248341489	0.067621	0.596398	0.274784108245605	-0.284280204175556	-0.25181	-0.41847	-0.192660154188735	0.14477	-0.0465727012228541	0.12521	-0.5944	0.0837318627006389	-0.536687823623049	1.14169	-0.504519084154218	0.295234789169411	-0.41878	-0.079047	0.625026252143227	0.78077	-0.27202	-0.26824	-0.51083	-0.29168	1.01213886639499	0.0678067522123737	0.171847786207601	-0.01382	0.084674	0.183575040080917	0.15562	-0.178	-0.4141	2.10691	-0.161033219721109	-0.464858449870533	0.276320950090921	0.04988	0.54669
TCGA-78-7146-01A	5.0695	-0.46368	2.35062	-0.75105	-0.0123469182444109	-2.11294	0.079333	0.819279847246829	-0.31201	0.378258542365023	0.246725282744203	-0.0281353321255793	-0.30841	-0.93834	-0.33366	-0.843511061614506	0.2839313	0.403913952676234	0.26458	0.33464	0.1012144533953975	1.6683	0.27186	2.3128200000000003	0.277227	-0.168738480253421	-0.18189086237353	-1.0169	-0.50127	0.24938469376257	-0.66966	0.0029960269274181	0.558621947327149	-0.376624176394879	0.900897	0.29133	1.49121	0.447247615884516	-0.110901403893506	-0.47672	0.0813442212974242	0.148167335395583	-0.0091100715827762	-0.074093	-0.15775	0.109707731525814	0.2651237153410439	-0.46785	-0.36277	-0.16135183372545	0.313512231974329	-0.28756	-0.79869	0.068698457446407	0.34061	-0.958990756146193	0.42129	-0.66831	-0.17798243900949	0.0317783143435214	-0.0221899999999999	-0.327766861282792	0.267996325472419	-0.42169	0.16993	1.85474913091572	0.80324	-0.20818	-0.17256	-0.11058	-0.14026	0.121061998075811	0.0212341212662501	0.194387975589372	-0.23633	-0.50491	0.294346366349679	-0.18359	-0.3591	-0.29654	1.271894	-0.147850221285883	-0.922781889920336	0.36753032182781	0.35438	-0.268436
TCGA-78-7147-01A	5.8616	-0.21907	0.55914	-0.14579	-0.184066533080675	-2.0946	0.033545	0.148191012828755	-0.15868	-0.109438462725343	0.0867506959290515	-0.647427631647694	0.11647	-0.89355	0.058837	-0.0090392959364138	0.216268	-0.0871759209145722	-0.035249	0.0022163	0.620981672728061	1.1223	-0.013831	2.07826	0.116778	0.208573047741365	-0.0876869113763882	-1.0866	-0.21408	0.132202386453297	-0.068895	-0.34323268234606	0.301030955330733	-0.412555336379163	0.62885	0.10698	2.44362	0.792759871919947	-1.237857456399436	-0.50577	-0.046587708516386	0.030565358788411	0.530900309026934	-0.19238	0.27272	0.0074897047305485	0.188325654954459	-0.068598	0.24282	0.0005357006673216	0.381337253161933	-0.5045	-0.37889	-0.20055973261079	0.23277	-0.0753815241886416	0.81425	-0.15508	-0.0393588315557736	-0.480263173697824	0.504305	-0.64015940073401	0.209686736906483	-0.3936	0.17854	1.24059253506705	0.32362	0.30063	0.02293	-0.56942	-0.15511	0.616903001977357	0.111250326336875	-0.28658293806974	-0.1436	-0.33761	0.198349048682487	-0.42779	-0.19226	-0.14294	0.4447339999999999	0.183929007753445	-0.323379429606434	0.5309405986345921	-0.023721	0.43338
